X	E33_3D40N1F	E33_3D40N2F	E33_3D40N3F	E33_3D40N4F	E33_3D40N5F
497.411	NoValue	NoValue	-2.82E-04	NoValue	NoValue
497.703	8.45E-09	NoValue	NoValue	NoValue	NoValue
497.941	NoValue	NoValue	NoValue	NoValue	-3.11E-04
498	NoValue	NoValue	NoValue	-2.99E-04	NoValue
498.393	NoValue	NoValue	-2.78E-04	NoValue	NoValue
498.529	NoValue	NoValue	NoValue	NoValue	-3.09E-04
498.733	NoValue	-2.46E-04	NoValue	-2.96E-04	NoValue
499.118	NoValue	NoValue	NoValue	NoValue	-3.07E-04
499.375	NoValue	NoValue	-2.75E-04	NoValue	NoValue
499.467	NoValue	NoValue	NoValue	-2.93E-04	NoValue
499.706	NoValue	NoValue	NoValue	NoValue	-3.04E-04
500.2	NoValue	-2.41E-04	NoValue	-2.90E-04	NoValue
500.294	NoValue	NoValue	NoValue	NoValue	-3.02E-04
500.357	NoValue	NoValue	-2.71E-04	NoValue	NoValue
500.676	-7.10E-09	NoValue	NoValue	NoValue	NoValue
500.882	NoValue	NoValue	NoValue	NoValue	-3.00E-04
500.933	NoValue	NoValue	NoValue	-2.87E-04	NoValue
501.339	NoValue	NoValue	-2.68E-04	NoValue	NoValue
501.471	NoValue	NoValue	NoValue	NoValue	-2.97E-04
501.667	NoValue	-2.36E-04	NoValue	-2.85E-04	NoValue
502.059	NoValue	NoValue	NoValue	NoValue	-2.95E-04
502.321	NoValue	NoValue	-2.64E-04	NoValue	NoValue
502.4	NoValue	NoValue	NoValue	-2.82E-04	NoValue
502.647	NoValue	NoValue	NoValue	NoValue	-2.93E-04
503.133	NoValue	-2.32E-04	NoValue	-2.79E-04	NoValue
503.235	NoValue	NoValue	NoValue	NoValue	-2.90E-04
503.304	NoValue	NoValue	-2.61E-04	NoValue	NoValue
503.649	5.57E-09	NoValue	NoValue	NoValue	NoValue
503.824	NoValue	NoValue	NoValue	NoValue	-2.88E-04
503.867	NoValue	NoValue	NoValue	-2.76E-04	NoValue
504.286	NoValue	NoValue	-2.57E-04	NoValue	NoValue
504.412	NoValue	NoValue	NoValue	NoValue	-2.86E-04
504.6	NoValue	-2.27E-04	NoValue	-2.73E-04	NoValue
505	NoValue	NoValue	NoValue	NoValue	-2.83E-04
505.268	NoValue	NoValue	-2.54E-04	NoValue	NoValue
505.333	NoValue	NoValue	NoValue	-2.70E-04	NoValue
505.588	NoValue	NoValue	NoValue	NoValue	-2.81E-04
506.067	NoValue	-2.22E-04	NoValue	-2.68E-04	NoValue
506.176	NoValue	NoValue	NoValue	NoValue	-2.78E-04
506.25	NoValue	NoValue	-2.50E-04	NoValue	NoValue
506.622	-4.28E-09	NoValue	NoValue	NoValue	NoValue
506.765	NoValue	NoValue	NoValue	NoValue	-2.76E-04
506.8	NoValue	NoValue	NoValue	-2.65E-04	NoValue
507.232	NoValue	NoValue	-2.47E-04	NoValue	NoValue
507.353	NoValue	NoValue	NoValue	NoValue	-2.74E-04
507.533	NoValue	-2.18E-04	NoValue	-2.62E-04	NoValue
507.941	NoValue	NoValue	NoValue	NoValue	-2.71E-04
508.214	NoValue	NoValue	-2.43E-04	NoValue	NoValue
508.267	NoValue	NoValue	NoValue	-2.59E-04	NoValue
508.529	NoValue	NoValue	NoValue	NoValue	-2.69E-04
509	NoValue	-2.13E-04	NoValue	-2.56E-04	NoValue
509.118	NoValue	NoValue	NoValue	NoValue	-2.67E-04
509.196	NoValue	NoValue	-2.39E-04	NoValue	NoValue
509.595	2.94E-09	NoValue	NoValue	NoValue	NoValue
509.706	NoValue	NoValue	NoValue	NoValue	-2.64E-04
509.733	NoValue	NoValue	NoValue	-2.53E-04	NoValue
510.179	NoValue	NoValue	-2.36E-04	NoValue	NoValue
510.294	NoValue	NoValue	NoValue	NoValue	-2.62E-04
510.467	NoValue	-2.08E-04	NoValue	-2.51E-04	NoValue
510.882	NoValue	NoValue	NoValue	NoValue	-2.59E-04
511.161	NoValue	NoValue	-2.32E-04	NoValue	NoValue
511.2	NoValue	NoValue	NoValue	-2.48E-04	NoValue
511.471	NoValue	NoValue	NoValue	NoValue	-2.57E-04
511.933	NoValue	-2.03E-04	NoValue	-2.45E-04	NoValue
512.059	NoValue	NoValue	NoValue	NoValue	-2.55E-04
512.143	NoValue	NoValue	-2.29E-04	NoValue	NoValue
512.568	-1.68E-09	NoValue	NoValue	NoValue	NoValue
512.647	NoValue	NoValue	NoValue	NoValue	-2.52E-04
512.667	NoValue	NoValue	NoValue	-2.42E-04	NoValue
513.125	NoValue	NoValue	-2.25E-04	NoValue	NoValue
513.235	NoValue	NoValue	NoValue	NoValue	-2.50E-04
513.4	NoValue	-1.99E-04	NoValue	-2.39E-04	NoValue
513.824	NoValue	NoValue	NoValue	NoValue	-2.48E-04
514.107	NoValue	NoValue	-2.22E-04	NoValue	NoValue
514.133	NoValue	NoValue	NoValue	-2.36E-04	NoValue
514.412	NoValue	NoValue	NoValue	NoValue	-2.45E-04
514.867	NoValue	-1.94E-04	NoValue	-2.34E-04	NoValue
515	NoValue	NoValue	NoValue	NoValue	-2.43E-04
515.089	NoValue	NoValue	-2.18E-04	NoValue	NoValue
515.541	4.32E-10	NoValue	NoValue	NoValue	NoValue
515.588	NoValue	NoValue	NoValue	NoValue	-2.40E-04
515.6	NoValue	NoValue	NoValue	-2.31E-04	NoValue
516.071	NoValue	NoValue	-2.14E-04	NoValue	NoValue
516.176	NoValue	NoValue	NoValue	NoValue	-2.38E-04
516.333	NoValue	-1.89E-04	NoValue	-2.28E-04	NoValue
516.765	NoValue	NoValue	NoValue	NoValue	-2.36E-04
517.054	NoValue	NoValue	-2.11E-04	NoValue	NoValue
517.067	NoValue	NoValue	NoValue	-2.25E-04	NoValue
517.353	NoValue	NoValue	NoValue	NoValue	-2.33E-04
517.8	NoValue	-1.85E-04	NoValue	-2.22E-04	NoValue
517.941	NoValue	NoValue	NoValue	NoValue	-2.31E-04
518.036	NoValue	NoValue	-2.07E-04	NoValue	NoValue
518.513	8.16E-10	NoValue	NoValue	NoValue	NoValue
518.529	NoValue	NoValue	NoValue	NoValue	-2.29E-04
518.533	NoValue	NoValue	NoValue	-2.19E-04	NoValue
519.018	NoValue	NoValue	-2.04E-04	NoValue	NoValue
519.118	NoValue	NoValue	NoValue	NoValue	-2.26E-04
519.267	NoValue	-1.80E-04	NoValue	-2.16E-04	NoValue
519.706	NoValue	NoValue	NoValue	NoValue	-2.24E-04
520	NoValue	NoValue	-2.00E-04	-2.14E-04	NoValue
520.294	NoValue	NoValue	NoValue	NoValue	-2.21E-04
520.733	NoValue	-1.75E-04	NoValue	-2.11E-04	NoValue
520.882	NoValue	NoValue	NoValue	NoValue	-2.19E-04
520.982	NoValue	NoValue	-1.97E-04	NoValue	NoValue
521.467	NoValue	NoValue	NoValue	-2.08E-04	NoValue
521.471	NoValue	NoValue	NoValue	NoValue	-2.17E-04
521.487	-2.07E-09	NoValue	NoValue	NoValue	NoValue
521.964	NoValue	NoValue	-1.93E-04	NoValue	NoValue
522.059	NoValue	NoValue	NoValue	NoValue	-2.14E-04
522.2	NoValue	-1.70E-04	NoValue	-2.05E-04	NoValue
522.647	NoValue	NoValue	NoValue	NoValue	-2.12E-04
522.933	NoValue	NoValue	NoValue	-2.02E-04	NoValue
522.946	NoValue	NoValue	-1.89E-04	NoValue	NoValue
523.235	NoValue	NoValue	NoValue	NoValue	-2.10E-04
523.667	NoValue	-1.66E-04	NoValue	-1.99E-04	NoValue
523.824	NoValue	NoValue	NoValue	NoValue	-2.07E-04
523.929	NoValue	NoValue	-1.86E-04	NoValue	NoValue
524.4	NoValue	NoValue	NoValue	-1.97E-04	NoValue
524.412	NoValue	NoValue	NoValue	NoValue	-2.05E-04
524.459	3.36E-09	NoValue	NoValue	NoValue	NoValue
524.911	NoValue	NoValue	-1.82E-04	NoValue	NoValue
525	NoValue	NoValue	NoValue	NoValue	-2.02E-04
525.133	NoValue	-1.61E-04	NoValue	-1.94E-04	NoValue
525.588	NoValue	NoValue	NoValue	NoValue	-2.00E-04
525.867	NoValue	NoValue	NoValue	-1.91E-04	NoValue
525.893	NoValue	NoValue	-1.79E-04	NoValue	NoValue
526.176	NoValue	NoValue	NoValue	NoValue	-1.98E-04
526.6	NoValue	-1.56E-04	NoValue	-1.88E-04	NoValue
526.765	NoValue	NoValue	NoValue	NoValue	-1.95E-04
526.875	NoValue	NoValue	-1.75E-04	NoValue	NoValue
527.333	NoValue	NoValue	NoValue	-1.85E-04	NoValue
527.353	NoValue	NoValue	NoValue	NoValue	-1.93E-04
527.432	-4.67E-09	NoValue	NoValue	NoValue	NoValue
527.857	NoValue	NoValue	-1.72E-04	NoValue	NoValue
527.941	NoValue	NoValue	NoValue	NoValue	-1.90E-04
528.067	NoValue	-1.51E-04	NoValue	-1.82E-04	NoValue
528.529	NoValue	NoValue	NoValue	NoValue	-1.88E-04
528.8	NoValue	NoValue	NoValue	-1.79E-04	NoValue
528.839	NoValue	NoValue	-1.68E-04	NoValue	NoValue
529.118	NoValue	NoValue	NoValue	NoValue	-1.86E-04
529.533	NoValue	-1.47E-04	NoValue	-1.77E-04	NoValue
529.706	NoValue	NoValue	NoValue	NoValue	-1.83E-04
529.821	NoValue	NoValue	-1.64E-04	NoValue	NoValue
530.267	NoValue	NoValue	NoValue	-1.74E-04	NoValue
530.294	NoValue	NoValue	NoValue	NoValue	-1.81E-04
530.405	6.04E-09	NoValue	NoValue	NoValue	NoValue
530.804	NoValue	NoValue	-1.61E-04	NoValue	NoValue
530.882	NoValue	NoValue	NoValue	NoValue	-1.79E-04
531	NoValue	-1.42E-04	NoValue	-1.71E-04	NoValue
531.471	NoValue	NoValue	NoValue	NoValue	-1.76E-04
531.733	NoValue	NoValue	NoValue	-1.68E-04	NoValue
531.786	NoValue	NoValue	-1.57E-04	NoValue	NoValue
532.059	NoValue	NoValue	NoValue	NoValue	-1.74E-04
532.467	NoValue	-1.37E-04	NoValue	-1.65E-04	NoValue
532.647	NoValue	NoValue	NoValue	NoValue	-1.71E-04
532.768	NoValue	NoValue	-1.54E-04	NoValue	NoValue
533.2	NoValue	NoValue	NoValue	-1.62E-04	NoValue
533.235	NoValue	NoValue	NoValue	NoValue	-1.69E-04
533.378	-7.53E-09	NoValue	NoValue	NoValue	NoValue
533.75	NoValue	NoValue	-1.50E-04	NoValue	NoValue
533.824	NoValue	NoValue	NoValue	NoValue	-1.67E-04
533.933	NoValue	-1.33E-04	NoValue	-1.60E-04	NoValue
534.412	NoValue	NoValue	NoValue	NoValue	-1.64E-04
534.667	NoValue	NoValue	NoValue	-1.57E-04	NoValue
534.732	NoValue	NoValue	-1.47E-04	NoValue	NoValue
535	NoValue	NoValue	NoValue	NoValue	-1.62E-04
535.4	NoValue	-1.28E-04	NoValue	-1.54E-04	NoValue
535.588	NoValue	NoValue	NoValue	NoValue	-1.60E-04
535.714	NoValue	NoValue	-1.43E-04	NoValue	NoValue
536.133	NoValue	NoValue	NoValue	-1.51E-04	NoValue
536.176	NoValue	NoValue	NoValue	NoValue	-1.57E-04
536.351	8.95E-09	NoValue	NoValue	NoValue	NoValue
536.696	NoValue	NoValue	-1.39E-04	NoValue	NoValue
536.765	NoValue	NoValue	NoValue	NoValue	-1.55E-04
536.867	NoValue	-1.23E-04	NoValue	-1.48E-04	NoValue
537.353	NoValue	NoValue	NoValue	NoValue	-1.52E-04
537.6	NoValue	NoValue	NoValue	-1.45E-04	NoValue
537.679	NoValue	NoValue	-1.36E-04	NoValue	NoValue
537.941	NoValue	NoValue	NoValue	NoValue	-1.50E-04
538.333	NoValue	-1.18E-04	NoValue	-1.42E-04	NoValue
538.529	NoValue	NoValue	NoValue	NoValue	-1.48E-04
538.661	NoValue	NoValue	-1.32E-04	NoValue	NoValue
539.067	NoValue	NoValue	NoValue	-1.40E-04	NoValue
539.118	NoValue	NoValue	NoValue	NoValue	-1.45E-04
539.324	-1.09E-08	NoValue	NoValue	NoValue	NoValue
539.643	NoValue	NoValue	-1.29E-04	NoValue	NoValue
539.706	NoValue	NoValue	NoValue	NoValue	-1.43E-04
539.8	NoValue	-1.14E-04	NoValue	-1.37E-04	NoValue
540.294	NoValue	NoValue	NoValue	NoValue	-1.40E-04
540.533	NoValue	NoValue	NoValue	-1.34E-04	NoValue
540.625	NoValue	NoValue	-1.25E-04	NoValue	NoValue
540.882	NoValue	NoValue	NoValue	NoValue	-1.38E-04
541.267	NoValue	-1.09E-04	NoValue	-1.31E-04	NoValue
541.471	NoValue	NoValue	NoValue	NoValue	-1.36E-04
541.607	NoValue	NoValue	-1.22E-04	NoValue	NoValue
542	NoValue	NoValue	NoValue	-1.28E-04	NoValue
542.059	NoValue	NoValue	NoValue	NoValue	-1.33E-04
542.297	1.21E-08	NoValue	NoValue	NoValue	NoValue
542.589	NoValue	NoValue	-1.18E-04	NoValue	NoValue
542.647	NoValue	NoValue	NoValue	NoValue	-1.31E-04
542.733	NoValue	-1.04E-04	NoValue	-1.25E-04	NoValue
543.235	NoValue	NoValue	NoValue	NoValue	-1.29E-04
543.467	NoValue	NoValue	NoValue	-1.23E-04	NoValue
543.571	NoValue	NoValue	-1.14E-04	NoValue	NoValue
543.824	NoValue	NoValue	NoValue	NoValue	-1.26E-04
544.2	NoValue	-9.94E-05	NoValue	-1.20E-04	NoValue
544.412	NoValue	NoValue	NoValue	NoValue	-1.24E-04
544.554	NoValue	NoValue	-1.11E-04	NoValue	NoValue
544.933	NoValue	NoValue	NoValue	-1.17E-04	NoValue
545	NoValue	NoValue	NoValue	NoValue	-1.21E-04
545.27	-1.49E-08	NoValue	NoValue	NoValue	NoValue
545.536	NoValue	NoValue	-1.07E-04	NoValue	NoValue
545.588	NoValue	NoValue	NoValue	NoValue	-1.19E-04
545.667	NoValue	-9.47E-05	NoValue	-1.14E-04	NoValue
546.176	NoValue	NoValue	NoValue	NoValue	-1.17E-04
546.4	NoValue	NoValue	NoValue	-1.11E-04	NoValue
546.518	NoValue	NoValue	-1.04E-04	NoValue	NoValue
546.765	NoValue	NoValue	NoValue	NoValue	-1.14E-04
547.133	NoValue	-8.99E-05	NoValue	-1.08E-04	NoValue
547.353	NoValue	NoValue	NoValue	NoValue	-1.12E-04
547.5	NoValue	NoValue	-1.00E-04	NoValue	NoValue
547.867	NoValue	NoValue	NoValue	-1.05E-04	NoValue
547.941	NoValue	NoValue	NoValue	NoValue	-1.10E-04
548.243	1.61E-08	NoValue	NoValue	NoValue	NoValue
548.482	NoValue	NoValue	-9.65E-05	NoValue	NoValue
548.529	NoValue	NoValue	NoValue	NoValue	-1.07E-04
548.6	NoValue	-8.52E-05	NoValue	-1.03E-04	NoValue
549.118	NoValue	NoValue	NoValue	NoValue	-1.05E-04
549.333	NoValue	NoValue	NoValue	-9.97E-05	NoValue
549.464	NoValue	NoValue	-9.30E-05	NoValue	NoValue
549.706	NoValue	NoValue	NoValue	NoValue	-1.02E-04
550.067	NoValue	-8.05E-05	NoValue	-9.69E-05	NoValue
550.294	NoValue	NoValue	NoValue	NoValue	-1.00E-04
550.446	NoValue	NoValue	-8.94E-05	NoValue	NoValue
550.8	NoValue	NoValue	NoValue	-9.41E-05	NoValue
550.882	NoValue	NoValue	NoValue	NoValue	-9.77E-05
551.216	-1.83E-08	NoValue	NoValue	NoValue	NoValue
551.429	NoValue	NoValue	-8.58E-05	NoValue	NoValue
551.471	NoValue	NoValue	NoValue	NoValue	-9.53E-05
551.533	NoValue	-7.58E-05	NoValue	-9.12E-05	NoValue
552.059	NoValue	NoValue	NoValue	NoValue	-9.29E-05
552.267	NoValue	NoValue	NoValue	-8.84E-05	NoValue
552.411	NoValue	NoValue	-8.23E-05	NoValue	NoValue
552.647	NoValue	NoValue	NoValue	NoValue	-9.05E-05
553	NoValue	-7.11E-05	NoValue	-8.55E-05	NoValue
553.235	NoValue	NoValue	NoValue	NoValue	-8.82E-05
553.393	NoValue	NoValue	-7.87E-05	NoValue	NoValue
553.733	NoValue	NoValue	NoValue	-8.27E-05	NoValue
553.824	NoValue	NoValue	NoValue	NoValue	-8.58E-05
554.189	2.49E-08	NoValue	NoValue	NoValue	NoValue
554.375	NoValue	NoValue	-7.51E-05	NoValue	NoValue
554.412	NoValue	NoValue	NoValue	NoValue	-8.34E-05
554.467	NoValue	-6.63E-05	NoValue	-7.98E-05	NoValue
555	NoValue	NoValue	NoValue	NoValue	-8.10E-05
555.2	NoValue	NoValue	NoValue	-7.70E-05	NoValue
555.357	NoValue	NoValue	-7.16E-05	NoValue	NoValue
555.588	NoValue	NoValue	NoValue	NoValue	-7.87E-05
555.933	NoValue	-6.16E-05	NoValue	-7.42E-05	NoValue
556.176	NoValue	NoValue	NoValue	NoValue	-7.63E-05
556.339	NoValue	NoValue	-6.80E-05	NoValue	NoValue
556.667	NoValue	NoValue	NoValue	-7.13E-05	NoValue
556.765	NoValue	NoValue	NoValue	NoValue	-7.39E-05
557.162	-1.38E-08	NoValue	NoValue	NoValue	NoValue
557.321	NoValue	NoValue	-6.44E-05	NoValue	NoValue
557.353	NoValue	NoValue	NoValue	NoValue	-7.16E-05
557.4	NoValue	-5.69E-05	NoValue	-6.85E-05	NoValue
557.941	NoValue	NoValue	NoValue	NoValue	-6.92E-05
558.133	NoValue	NoValue	NoValue	-6.57E-05	NoValue
558.304	NoValue	NoValue	-6.09E-05	NoValue	NoValue
558.529	NoValue	NoValue	NoValue	NoValue	-6.68E-05
558.867	NoValue	-5.22E-05	NoValue	-6.28E-05	NoValue
559.118	NoValue	NoValue	NoValue	NoValue	-6.44E-05
559.286	NoValue	NoValue	-5.73E-05	NoValue	NoValue
559.6	NoValue	NoValue	NoValue	-6.00E-05	NoValue
559.706	NoValue	NoValue	NoValue	NoValue	-6.21E-05
560.135	5.08E-08	NoValue	NoValue	NoValue	NoValue
560.268	NoValue	NoValue	-5.38E-05	NoValue	NoValue
560.294	NoValue	NoValue	NoValue	NoValue	-5.97E-05
560.333	NoValue	-4.75E-05	NoValue	-5.71E-05	NoValue
560.882	NoValue	NoValue	NoValue	NoValue	-5.73E-05
561.067	NoValue	NoValue	NoValue	-5.43E-05	NoValue
561.25	NoValue	NoValue	-5.02E-05	NoValue	NoValue
561.471	NoValue	NoValue	NoValue	NoValue	-5.50E-05
561.8	NoValue	-4.28E-05	NoValue	-5.15E-05	NoValue
562.059	NoValue	NoValue	NoValue	NoValue	-5.26E-05
562.232	NoValue	NoValue	-4.67E-05	NoValue	NoValue
562.533	NoValue	NoValue	NoValue	-4.87E-05	NoValue
562.647	NoValue	NoValue	NoValue	NoValue	-5.02E-05
563.108	1.37E-08	NoValue	NoValue	NoValue	NoValue
563.214	NoValue	NoValue	-4.31E-05	NoValue	NoValue
563.235	NoValue	NoValue	NoValue	NoValue	-4.79E-05
563.267	NoValue	-3.81E-05	NoValue	-4.58E-05	NoValue
563.824	NoValue	NoValue	NoValue	NoValue	-4.55E-05
564	NoValue	NoValue	NoValue	-4.30E-05	NoValue
564.196	NoValue	NoValue	-3.96E-05	NoValue	NoValue
564.412	NoValue	NoValue	NoValue	NoValue	-4.32E-05
564.733	NoValue	-3.33E-05	NoValue	-4.02E-05	NoValue
565	NoValue	NoValue	NoValue	NoValue	-4.08E-05
565.179	NoValue	NoValue	-3.60E-05	NoValue	NoValue
565.467	NoValue	NoValue	NoValue	-3.73E-05	NoValue
565.588	NoValue	NoValue	NoValue	NoValue	-3.84E-05
566.081	-5.54E-07	NoValue	NoValue	NoValue	NoValue
566.081	7.79E-07	NoValue	NoValue	NoValue	NoValue
566.161	NoValue	NoValue	-3.25E-05	NoValue	NoValue
566.176	NoValue	NoValue	NoValue	NoValue	-3.60E-05
566.2	NoValue	-2.87E-05	NoValue	-3.45E-05	NoValue
566.765	NoValue	NoValue	NoValue	NoValue	-3.37E-05
566.933	NoValue	NoValue	NoValue	-3.17E-05	NoValue
567.143	NoValue	NoValue	-2.89E-05	NoValue	NoValue
567.353	NoValue	NoValue	NoValue	NoValue	-3.13E-05
567.667	NoValue	-2.39E-05	NoValue	-2.88E-05	NoValue
567.941	NoValue	NoValue	NoValue	NoValue	-2.89E-05
568.125	NoValue	NoValue	-2.54E-05	NoValue	NoValue
568.4	NoValue	NoValue	NoValue	-2.59E-05	NoValue
568.529	NoValue	NoValue	NoValue	NoValue	-2.65E-05
569.054	7.79E-07	NoValue	NoValue	NoValue	NoValue
569.054	-7.87E-07	NoValue	NoValue	NoValue	NoValue
569.107	NoValue	NoValue	-2.17E-05	NoValue	NoValue
569.118	NoValue	NoValue	NoValue	NoValue	-2.41E-05
569.133	NoValue	-1.93E-05	NoValue	-2.31E-05	NoValue
569.706	NoValue	NoValue	NoValue	NoValue	-2.17E-05
569.867	NoValue	NoValue	NoValue	-2.02E-05	NoValue
570.089	NoValue	NoValue	-1.81E-05	NoValue	NoValue
570.294	NoValue	NoValue	NoValue	NoValue	-1.93E-05
570.6	NoValue	-1.43E-05	NoValue	-1.73E-05	NoValue
570.882	NoValue	NoValue	NoValue	NoValue	-1.69E-05
571.071	NoValue	NoValue	-1.44E-05	NoValue	NoValue
571.333	NoValue	NoValue	NoValue	-1.43E-05	NoValue
571.471	NoValue	NoValue	NoValue	NoValue	-1.43E-05
572.027	-7.87E-07	NoValue	NoValue	NoValue	NoValue
572.027	7.69E-07	NoValue	NoValue	NoValue	NoValue
572.054	NoValue	NoValue	-1.09E-05	NoValue	NoValue
572.059	NoValue	NoValue	NoValue	NoValue	-1.19E-05
572.067	NoValue	-9.52E-06	NoValue	-1.15E-05	NoValue
572.647	NoValue	NoValue	NoValue	NoValue	-9.22E-06
572.8	NoValue	NoValue	NoValue	-8.19E-06	NoValue
573.036	NoValue	NoValue	-6.78E-06	NoValue	NoValue
573.235	NoValue	NoValue	NoValue	NoValue	-6.46E-06
573.533	NoValue	-4.72E-06	NoValue	-4.79E-06	NoValue
573.824	NoValue	NoValue	NoValue	NoValue	-4.04E-06
574.018	NoValue	NoValue	-2.82E-06	NoValue	NoValue
574.267	NoValue	NoValue	NoValue	-2.58E-06	NoValue
574.412	NoValue	NoValue	NoValue	NoValue	-1.95E-06
575	7.69E-07	-2.14E-06	-1.44E-06	-1.63E-06	-1.30E-06
